 ,Weekly_Sales
312464,61588.63320000004
312465,4873.2459
312466,24313.84200000001
312467,1778.3569
312468,65791.60549999993
312469,16531.79980000002
312470,1443.4038999999982
312471,41179.35540000001
312472,28659.070800000038
312473,18925.966200000017
312474,2038.036499999999
312475,901.5433999999996
312476,2615.361199999999
312477,65466.21269999992
312478,1582.6849
312479,5160.912999999997
312480,10298.412899999988
312481,30986.272099999995
312482,9641.247800000012
312483,3030.1512
312484,4397.068200000004
312485,83.91610000000003
312486,754.4309999999994
312487,1743.5134000000005
312488,30547.09590000002
312489,24865.52650000001
312490,13934.235400000009
312491,5443.9378000000015
312492,30.179799999999968
312493,5178.063700000001
312494,48804.602500000015
312495,3808.341700000001
312496,13288.115199999998
312497,65633.80950000005
312498,33261.168199999986
312499,149.8686000000002
312500,2652.6137999999964
312501,2247.4344
312502,53991.3571
312503,1866.036100000001
312504,4811.126699999997
312505,3553.278999999998
312506,7990.716899999997
312507,13214.150200000004
312508,10310.583600000002
312509,390.5983
312510,34907.78689999999
312511,3866.6161999999977
312512,3285.1447
312513,8172.232500000004
312514,160.82459999999992
312515,930.9751
312516,3875.569300000004
312517,5408.767199999999
312518,11450.499299999998
312519,9900.136499999997
312520,5712.415099999997
312521,13508.326100000006
312522,45013.45080000004
312523,21714.05329999998
312524,39291.67899999999
312525,3.3557999999999995
312526,31.87300000000001
312527,58099.3216
312528,5436.712999999997
312529,2228.6566000000016
312530,5188.013499999999
312531,1836.3113000000003
312532,12829.260700000008
312533,57992.36539999992
312534,6521.304800000004
312535,36446.85359999998
312536,10787.917400000008
312537,14990.875800000002
312538,4450.047100000001
312539,39782.9913
312540,43264.91669999995
312541,2371.4428
312542,11984.05
312543,1755.9142
312544,12880.513300000008
312545,3884.5364999999993
312546,24951.1885
312547,948.5085
312548,60101.25970000001
312549,1604.0922999999996
312550,26093.672400000007
312551,7318.597199999992
312552,53663.995199999976
312553,10717.730100000008
312554,218.4816000000001
312555,25620.616299999983
312556,11501.1517
312557,51765.93790000001
312558,1638.2864999999997
312559,4581.766099999997
312560,31900.44650000005
312561,11997.281699999998
312562,60042.2804
312563,1913.6021
312564,43594.836400000015
312565,3327.670499999999
312566,20297.986400000016
312567,56.88960000000007
312568,2812.665499999999
312569,13969.074399999994
312570,11397.0173
312571,31.438
312572,66097.67059999995
312573,12800.35250000001
312574,7968.853300000003
312575,16852.866100000007
312576,20860.21949999997
312577,4648.306999999996
312578,7464.799200000005
312579,8069.324799999998
312580,11645.608500000006
312581,6740.235299999996
312582,1232.3205000000005
312583,32585.962300000043
312584,7237.2589
312585,10913.101200000006
312586,12361.310099999995
312587,198.33250000000004
312588,53439.18600000002
312589,22778.2021
312590,363.2072
312591,6982.901100000001
312592,14356.505499999996
312593,51850.8213
312594,433.6834
312595,1771.9217
312596,17.577600000000018
312597,65.49890000000003
312598,12303.601299999991
312599,6841.7494
312600,1703.0127000000005
312601,343.2887000000001
312602,3995.2719
312603,8833.304799999994
312604,10285.591699999994
312605,1682.6560000000004
312606,23135.398800000003
312607,28966.38790000001
312608,1349.2408000000005
312609,21154.764400000004
312610,22212.2345
312611,4134.892000000002
312612,214.89100000000005
312613,12376.255899999998
312614,980.1813
312615,1643.2842000000007
312616,294.5405999999996
312617,17032.142000000014
312618,80.89360000000002
312619,32126.94510000001
312620,27483.258699999984
312621,3357.6999
312622,62924.90969999998
312623,5031.379499999999
312624,98.23860000000008
312625,20215.87659999999
312626,1373.7858999999996
312627,350.6535
312628,25322.8117
312629,3760.7856999999967
312630,20110.643000000004
312631,16127.585699999989
312632,632.5763
312633,249.41319999999985
312634,68432.38769999999
312635,9120.196000000007
312636,31372.249000000003
312637,26289.089000000014
312638,2250.0171
312639,735.5511000000001
312640,51351.211800000005
312641,10929.380399999996
312642,7076.255399999999
312643,20529.5993
312644,12999.233200000011
312645,13491.388600000011
312646,2890.1377000000007
312647,10576.3748
312648,20082.89269999999
312649,27926.81070000002
312650,5666.987200000007
312651,17656.44700000001
312652,18535.375400000008
312653,32583.29210000001
312654,20418.1909
312655,9211.521100000002
312656,3732.2009000000025
312657,91.51009999999997
312658,1814.0914
312659,3258.9138000000007
312660,6360.892299999996
312661,707.7774000000005
312662,1091.0928000000004
312663,2391.038900000001
312664,47415.04840000001
312665,11268.4922
312666,46.8719
312667,27737.70360000001
312668,860.8539000000003
312669,4761.938599999999
312670,20592.0029
312671,3401.6565
312672,5581.780500000005
312673,31665.98970000001
312674,7169.451699999994
312675,3440.2731
312676,33209.977799999986
312677,6689.4931
312678,5872.102799999999
312679,12610.823599999989
312680,6887.147500000004
312681,68065.73549999998
312682,2339.891499999999
312683,24060.744299999984
312684,23575.6651
312685,16832.030899999998
312686,21314.66199999999
312687,18584.114500000007
312688,13518.672699999996
312689,130.83309999999992
312690,1106.7457
312691,48968.59229999997
312692,16927.143699999982
312693,25529.78109999999
312694,3795.2916999999975
312695,23037.927200000016
312696,17801.052399999993
312697,16795.63900000001
312698,19335.572099999998
312699,36462.506399999984
312700,1472.4015999999986
312701,17431.335499999986
312702,30404.3534
312703,9182.258599999994
312704,6813.8661
312705,9101.542
312706,15442.942000000005
312707,1828.3758
312708,7516.369699999997
312709,15818.661299999996
312710,27687.738899999997
312711,28886.442100000007
312712,1364.4003000000002
312713,6753.150200000004
312714,6402.2879
312715,12148.739000000009
312716,9473.885199999995
312717,1618.122
312718,13836.716600000002
312719,34088.135500000004
312720,23163.169000000016
312721,6051.332199999995
312722,5706.840999999999
312723,22599.3184
312724,12634.673900000003
312725,20018.16840000001
312726,10269.6113
312727,8172.315399999999
312728,20576.519599999985
312729,4489.2916000000005
312730,10051.499900000004
312731,60.38290000000002
312732,32.463700000000046
312733,63158.60920000006
312734,2560.0506000000005
312735,37526.70589999997
312736,36627.53940000002
312737,5458.900299999999
312738,7377.952999999998
312739,35550.89500000001
312740,7126.4288
312741,36933.04590000002
312742,9962.930499999997
312743,15822.598899999995
312744,4766.231099999998
312745,51804.8133
312746,37301.96690000002
312747,53153.07939999997
312748,7.6433
312749,5182.504699999994
312750,779.6858000000002
312751,712.8580999999999
312752,7929.734600000004
312753,8.291000000000002
312754,15588.867299999994
312755,33058.69319999999
312756,9236.505699999994
312757,52683.65699999996
312758,2595.4253000000003
312759,3792.9016000000015
312760,246.1408000000001
312761,5559.049300000001
312762,665.4885000000006
312763,14005.32030000001
312764,45530.45560000001
312765,8875.624999999984
312766,42957.29519999999
312767,1733.0058
312768,6637.6671
312769,34777.03200000001
312770,3994.8809
312771,1542.4799000000007
312772,355.3857
312773,659.4906999999996
312774,9668.395300000002
312775,49732.25530000001
312776,3796.2086
312777,30560.49810000002
312778,7781.971500000001
312779,7487.767600000005
312780,35938.6672
312781,51925.6839
312782,77.23389999999998
312783,2808.7395000000006
312784,67472.08710000006
312785,32885.29970000003
312786,23602.50980000001
312787,31962.093000000008
312788,6788.4291
312789,1369.5107000000005
312790,3324.5240000000003
312791,46.058700000000016
312792,27061.004599999986
312793,24685.526500000004
312794,8554.132300000001
312795,23219.932300000004
312796,5389.566000000001
312797,14946.924200000009
312798,7937.634900000005
312799,334.12920000000014
312800,2285.5183
312801,16540.40219999999
312802,687.6589000000001
312803,16771.709599999987
312804,2780.2039999999997
312805,8014.068000000004
312806,35675.798099999985
312807,6582.596999999995
312808,3835.868299999996
312809,8500.430900000001
312810,1668.8561000000004
312811,8621.901100000001
312812,12090.7511
312813,6396.792700000002
312814,6228.508799999998
312815,21079.7397
312816,21030.567899999995
312817,59.54440000000002
312818,37632.78969999997
312819,16492.77819999999
312820,2040.9042
312821,18657.550300000014
312822,629.8824999999998
312823,2323.503
312824,60026.95760000009
312825,24975.187400000003
312826,3172.527
312827,415.5627000000002
312828,1466.4387999999983
312829,109.92910000000002
312830,2626.4689000000008
312831,47094.89759999998
312832,10511.462699999993
312833,12660.0193
312834,45460.179000000026
312835,14360.795100000005
312836,9059.303500000002
312837,45782.2181
312838,17042.3752
312839,19126.0832
312840,14673.8514
312841,1281.4623999999994
312842,342.31480000000005
312843,14819.093600000006
312844,724.6470000000007
312845,10524.752600000002
312846,41051.34960000003
312847,1413.1763
312848,52743.87730000005
312849,63648.63499999999
312850,1742.0857999999998
312851,7704.881300000005
312852,897.9603999999999
312853,18752.02239999999
312854,59366.25389999994
312855,2191.4429
312856,241.69559999999987
312857,234.7598999999999
312858,27600.4566
312859,3767.377300000001
312860,20860.994800000004
312861,3784.676700000002
312862,11362.011899999998
312863,211.49230000000017
312864,6106.5849
312865,4659.319499999999
312866,8534.151200000004
312867,13381.586599999986
312868,25131.337000000003
312869,14166.8322
312870,42546.552799999954
312871,46030.41879999997
312872,59350.097299999965
312873,69945.11970000002
312874,11912.7272
312875,33339.0979
312876,40823.10810000003
312877,56320.9108
312878,36.24239999999998
312879,7831.9925999999905
312880,1394.1573000000003
312881,28624.719399999987
312882,7341.196100000004
312883,9524.432599999996
312884,8411.816499999997
312885,18525.198000000008
312886,3483.2065000000007
312887,3161.6963000000005
312888,63158.08969999999
312889,14336.7787
312890,228.0535
312891,17135.041200000014
312892,8212.025400000002
312893,16959.477599999995
312894,787.7063999999998
312895,22161.96589999999
312896,767.2653000000001
312897,43.44409999999998
312898,3498.728499999997
312899,1131.9002000000005
312900,21161.39680000002
312901,32193.294400000017
312902,9068.881100000006
312903,12610.329900000012
312904,7541.507600000006
312905,17694.63809999998
312906,10178.324000000002
312907,12278.246800000004
312908,55568.791399999966
312909,53181.48090000004
312910,41181.1037
312911,50940.24400000004
312912,4455.428
312913,1087.4323000000006
312914,1335.4873
312915,25.4278
312916,6309.306799999991
312917,37365.70249999997
312918,26464.25529999996
312919,69.91999999999999
312920,20452.72040000001
312921,3217.167999999999
312922,50229.98600000001
312923,11959.484499999997
312924,7134.272
312925,3565.5513
312926,14223.638600000004
312927,5552.945699999998
312928,774.1795000000009
312929,143.78039999999993
312930,7858.416900000002
312931,1938.1034000000009
312932,12177.174600000011
312933,971.0698000000016
312934,4241.760099999997
312935,11803.713699999998
312936,41475.0523
312937,19855.86769999999
312938,14461.793999999993
312939,845.0761999999991
312940,248.4339
312941,3329.9799000000035
312942,1344.571099999999
312943,45.95309999999999
312944,70.09949999999992
312945,20109.129499999995
312946,8468.760800000005
312947,2171.4626000000003
312948,34440.17609999998
312949,5154.1226000000015
312950,21.8155
312951,114.27220000000008
312952,21234.6478
312953,14712.567300000002
312954,11138.3724
312955,18394.549599999984
312956,66755.31519999995
312957,22767.4348
312958,4224.9297000000015
312959,4408.5861
312960,4849.605800000002
312961,6738.6945
312962,290.95489999999995
312963,2950.5457
312964,16680.99329999998
312965,1726.225499999999
312966,11496.481900000006
312967,38225.38399999998
312968,1195.9714
312969,3312.5090000000014
312970,2284.924099999998
312971,2408.2203000000013
312972,6055.643600000001
312973,1551.4679
312974,12975.485299999997
312975,11573.497900000006
312976,3145.1376000000014
312977,23843.277300000005
312978,46.17040000000004
312979,8229.679200000006
312980,30935.672200000008
312981,1014.2437000000004
312982,31873.59999999999
312983,51825.89639999999
312984,42950.38400000002
312985,2810.4501
312986,1781.1332
312987,1112.924399999999
312988,2756.9775
312989,8652.929899999992
312990,3267.6063000000013
312991,1644.219299999999
312992,15040.63100000002
312993,27176.8718
312994,5746.402900000002
312995,13142.604200000002
312996,30503.579399999984
312997,7845.303200000003
312998,4551.105300000003
312999,9136.1068
313000,5200.786500000003
313001,2978.9595
313002,1159.8750000000005
313003,28639.88880000001
313004,27622.234099999983
313005,28.59979999999999
313006,6983.980000000003
313007,14501.964300000016
313008,8283.780200000003
313009,86.59320000000004
313010,450.4746000000004
313011,30134.02080000001
313012,8525.459299999999
313013,5682.6869000000015
313014,30237.26369999997
313015,31995.579499999996
313016,16011.544700000006
313017,2368.5505
313018,19798.870699999985
313019,17832.98079999998
313020,10897.629500000005
313021,741.1247999999998
313022,17133.277000000002
313023,1933.7522999999997
313024,10464.32229999999
313025,19264.182399999987
313026,30712.514799999983
313027,40850.29599999998
313028,230.65190000000015
313029,17531.47720000001
313030,25229.9026
313031,5410.957200000005
313032,4974.414599999996
313033,10327.380599999991
313034,1110.9137999999998
313035,297.8119999999997
313036,10394.178900000004
313037,53390.9423
313038,56.19959999999999
313039,14862.901199999998
313040,43583.55579999998
313041,6855.166200000008
313042,11751.950099999993
313043,17679.771199999996
313044,4414.187500000004
313045,1437.5802999999996
313046,6671.954900000008
313047,4697.838500000005
313048,5524.693200000003
313049,19101.1128
313050,4984.481300000003
313051,9553.9162
313052,19206.065400000003
313053,229.7390000000002
313054,3220.7842000000005
313055,2662.9356999999964
313056,26252.6741
313057,51098.69520000002
313058,928.9032
313059,41781.83539999999
313060,24739.160700000004
313061,193.70979999999992
313062,5215.068500000003
313063,5537.696299999998
313064,3836.369899999999
313065,2124.9104
313066,18918.453599999997
313067,50713.53820000003
313068,51632.66479999998
313069,1303.8276999999998
313070,31406.61629999999
313071,1389.6642000000004
313072,4428.822399999997
313073,823.4225999999995
313074,178.70860000000005
313075,657.6955000000006
313076,13289.682500000004
313077,14817.366399999994
313078,63213.58110000008
313079,42370.21089999996
313080,8052.7967000000035
313081,30.25570000000002
313082,2371.9474
313083,23487.149499999985
313084,6540.252699999998
313085,56710.766500000056
313086,4780.634199999996
313087,20066.957200000008
313088,12271.408400000006
313089,1823.2873
313090,13830.47979999999
313091,662.4139000000009
313092,22225.286499999995
313093,40983.963600000025
313094,612.8567000000004
313095,604.1602999999997
313096,53.28010000000002
313097,49.721
313098,5421.383399999999
313099,23617.64380000001
313100,43982.68910000003
313101,16795.626800000024
313102,2506.4213
313103,2647.6859000000013
313104,17679.65059999999
313105,19134.532800000004
313106,16336.331400000014
313107,399.3249
313108,18336.680300000004
313109,9591.244299999988
313110,998.2270000000004
313111,10369.3225
313112,9381.687300000009
313113,69.54440000000005
313114,5414.680899999999
313115,51312.09970000001
313116,8018.523600000004
313117,4451.076399999997
313118,2306.2745999999984
313119,173.40799999999984
313120,6089.324300000004
313121,19255.17970000001
313122,37069.37769999996
313123,6338.293099999996
313124,7483.308099999999
313125,29291.147700000027
313126,10216.682599999998
313127,1243.5933000000011
313128,58850.4614
313129,14172.941699999994
313130,200.88699999999972
313131,475.1386000000008
313132,17760.062599999987
313133,59244.38180000006
313134,895.5605999999992
313135,4293.216499999998
313136,2370.131699999999
313137,21600.0475
313138,7834.320800000002
313139,63947.75389999998
313140,22048.46850000001
313141,8177.999299999995
313142,80.34790000000007
313143,10.650100000000007
313144,13.457300000000007
313145,5342.289000000002
313146,5834.739200000003
313147,18109.47629999999
313148,21708.68529999998
313149,49196.10519999997
313150,5658.0566
313151,1417.7444000000014
313152,2310.8536
313153,13071.497699999993
313154,6254.5637000000015
313155,67.55089999999997
313156,13449.041099999997
313157,10687.370100000006
313158,9505.824300000006
313159,7984.054299999993
313160,10506.374799999998
313161,221.3391
313162,4303.647500000001
313163,15004.242699999995
313164,750.9374999999997
313165,8143.903899999999
313166,4307.690699999999
313167,1604.9879000000012
313168,12805.180600000003
313169,10001.365600000008
313170,17377.011300000002
313171,4553.953699999999
313172,7607.4569999999985
313173,18002.782400000007
313174,25431.356100000008
313175,414.18120000000016
313176,8670.1413
313177,29085.780700000018
313178,892.0250000000005
313179,705.3173999999999
313180,798.3486
313181,10824.26790000001
313182,906.1481999999992
313183,30785.0858
313184,23346.55939999999
313185,16928.551400000008
313186,4382.118099999998
313187,6169.864799999999
313188,4363.158400000003
313189,2101.936199999997
313190,21677.20519999998
313191,18818.63780000001
313192,69282.76299999998
313193,9786.602400000003
313194,8272.827899999997
313195,13306.78209999999
313196,14057.46939999999
313197,5055.647399999999
313198,3868.718499999999
313199,8550.605000000003
313200,8496.908399999993
313201,8891.64650000001
313202,19873.28939999999
313203,7129.5613
313204,3407.6983
313205,312.6434
313206,2948.3130000000024
313207,5.1001
313208,9465.185600000012
313209,29493.322699999982
313210,1897.7168
313211,14508.49790000001
313212,25808.48639999999
313213,43824.11659999996
313214,2562.991400000001
313215,10633.274500000003
313216,51176.05629999999
313217,27.8974
313218,11550.6997
313219,22168.1699
313220,3902.5612999999994
313221,1797.4317
313222,34635.8958
313223,2216.7925
313224,1039.0016999999998
313225,21405.670599999965
313226,4198.136999999998
313227,6457.491799999996
313228,13780.003600000002
313229,3774.6831000000016
313230,35271.50770000002
313231,37630.27799999998
313232,1408.7508000000005
313233,7307.044100000003
313234,7324.504599999995
313235,37474.38319999999
313236,32230.087400000037
313237,11158.875400000004
313238,18992.6985
313239,76.55009999999999
313240,2197.3639000000007
313241,51931.28980000002
313242,1023.3641
313243,6804.192100000004
313244,45418.30700000002
313245,49327.32980000004
313246,818.9491999999996
313247,12973.3662
313248,43031.38050000004
313249,3832.264399999999
313250,228.0502999999998
313251,16604.0035
313252,84.02949999999998
313253,23749.94769999999
313254,874.6573999999999
313255,2431.3558000000003
313256,61825.95919999995
313257,23753.6507
313258,54395.34269999999
313259,22585.8152
313260,27993.72479999998
313261,119.4145
313262,1238.4749999999992
313263,3610.7992000000017
313264,193.1579
313265,22362.65789999999
313266,5996.294900000004
313267,2003.0473999999983
313268,4033.946100000001
313269,37137.12040000002
313270,11167.326
313271,8576.183199999994
313272,2939.2121
313273,11244.458500000002
313274,1738.2899000000011
313275,4601.325700000004
313276,26917.21450000001
313277,117.3173
313278,15333.335099999997
313279,7553.2107
313280,4245.5848
313281,64680.27090000001
313282,13293.584300000002
313283,40254.62549999998
313284,5505.902600000004
313285,1437.7504
313286,2331.5297
313287,30159.57360000001
313288,246.89639999999991
313289,43056.2369
313290,409.2987999999997
313291,14164.850299999996
313292,2761.938699999999
313293,33512.01679999999
313294,380.8779
313295,4272.938899999999
313296,25397.313199999997
313297,4319.4176999999945
313298,4414.990899999996
313299,41.92709999999999
313300,686.1161000000002
313301,1627.653099999999
313302,2357.3600999999976
313303,1908.2051999999985
313304,30270.06389999997
313305,14.97020000000002
313306,42483.702399999966
313307,65429.832899999965
313308,29.05
313309,11310.185199999998
313310,15985.67549999999
313311,4698.369700000001
313312,26869.45800000003
313313,19553.14280000001
313314,2261.927900000001
313315,4257.172200000001
313316,309.76600000000013
313317,15772.4189
313318,12626.011800000002
313319,1235.5291
313320,3346.046099999999
313321,4720.734299999997
313322,4737.337500000003
313323,13068.7343
313324,7636.335899999998
313325,82.43860000000012
313326,11405.3829
313327,855.1300000000007
313328,1515.8248
313329,11565.774299999988
313330,29803.121200000016
313331,8550.814799999995
313332,5698.274300000004
313333,25091.5946
313334,38868.16479999997
313335,1002.5263000000008
313336,3821.8341000000014
313337,2413.2800999999995
313338,86.94709999999999
313339,1323.7958999999996
313340,12926.242899999996
313341,325.6018999999999
313342,17006.27770000001
313343,10484.334099999993
313344,4974.733600000001
313345,3220.850799999997
313346,877.5154999999999
313347,621.2875999999998
313348,13781.199599999998
313349,1643.4781000000005
313350,8258.603099999997
313351,5312.063899999997
313352,10135.3403
313353,33185.46829999997
313354,16033.434499999976
313355,18099.65119999999
313356,4178.948999999996
313357,9328.561299999996
313358,24.3218
313359,16357.311100000004
313360,71.83209999999994
313361,8560.291800000008
313362,4693.5218
313363,22404.889299999977
313364,110.4769
313365,1458.8201000000004
313366,2219.7317
313367,25409.46940000001
313368,85.71770000000006
313369,17301.186100000003
313370,3619.4569999999967
313371,9847.5032
313372,28896.5222
313373,4713.327299999995
313374,7898.1074999999955
313375,4386.692600000006
313376,55779.36980000005
313377,33240.931099999994
313378,57422.048700000014
313379,8368.15669999999
313380,3557.5430000000024
313381,21185.784499999987
313382,41425.98110000002
313383,4797.924199999998
313384,27802.394999999982
313385,5.768299999999998
313386,7715.666099999997
313387,1860.7369
313388,49634.34840000004
313389,218.9508
313390,98.2629
313391,1137.2312000000009
313392,3470.2311999999965
313393,2780.1249
313394,13623.176900000002
313395,11481.439300000004
313396,13.693600000000009
313397,7725.3249
313398,9399.1393
313399,1967.9095
313400,1426.3775
313401,2856.1034000000027
313402,14551.624500000018
313403,19839.75310000001
313404,18493.96869999999
313405,2891.952900000001
313406,55324.654800000026
313407,37402.66339999997
313408,23341.929699999982
313409,18617.6213
313410,3923.779500000002
313411,22842.377399999983
313412,5074.579500000002
313413,12676.3244
313414,1471.3281
313415,2411.7185000000013
313416,2709.0158
313417,32279.300200000027
313418,20952.34860000001
313419,10185.702600000002
313420,1843.295
313421,40199.82839999995
313422,7996.131800000003
313423,21214.486999999997
313424,4661.031499999997
313425,2809.4194000000025
313426,2953.3807999999995
313427,9308.879300000017
313428,31250.32980000002
313429,2926.0226000000007
313430,4.4147000000000025
313431,1746.9509000000005
313432,2230.0460000000003
313433,5951.421099999998
313434,463.1518999999995
313435,764.7229999999998
313436,4813.716400000002
313437,7850.415599999999
313438,7434.180100000002
313439,134.39429999999996
313440,61975.892899999984
313441,11524.151199999997
313442,3726.094
313443,28928.872700000004
313444,38366.577500000014
313445,5256.798899999994
313446,1912.1848999999995
313447,4594.172800000002
313448,770.8428000000001
313449,715.1638999999996
313450,5534.065299999993
313451,3698.0393
313452,4428.236099999997
313453,6493.778099999999
313454,15826.767100000005
313455,431.0375000000005
313456,2378.6612000000014
313457,19449.0193
313458,9431.938699999992
313459,5286.623
313460,874.7812000000001
313461,2692.046999999999
313462,8370.835700000007
313463,6027.242799999998
313464,41638.81689999995
313465,18310.596699999987
313466,5724.1821
313467,46849.6491
313468,30189.377600000003
313469,171.05849999999998
313470,13926.424899999982
313471,546.3368999999998
313472,3438.0537999999983
313473,1484.0909999999994
313474,8431.6362
313475,7036.478199999997
313476,10468.878100000007
313477,1108.0150999999998
313478,13388.960599999991
313479,15510.268300000003
313480,2430.571800000001
313481,32404.977899999994
313482,1423.8683000000008
313483,1114.7757
313484,12160.632200000013
313485,5381.511499999996
313486,7543.099299999996
313487,1973.2406
313488,2450.230500000002
313489,3838.633100000002
313490,15497.101699999988
313491,4846.0372000000025
313492,24493.3849
313493,4798.256599999996
313494,3075.2694999999994
313495,10739.369799999991
313496,35391.910499999954
313497,5746.187999999999
313498,28418.37230000001
313499,8053.957599999994
313500,9746.502600000002
313501,19879.57659999997
313502,3676.8980000000015
313503,6507.056000000006
313504,43848.70859999999
313505,55376.16499999997
313506,14362.111199999994
313507,2832.0583000000006
313508,11.103800000000003
313509,47846.97439999991
313510,17.11490000000001
313511,2153.1864
313512,2285.9169
313513,15326.5992
313514,2593.365800000001
313515,3314.0327999999986
313516,36172.39140000004
313517,8347.813100000005
313518,11540.4552
313519,5227.942700000002
313520,3933.5655000000006
313521,47111.69539999999
313522,150.77719999999982
313523,37016.7836
313524,15455.193399999996
313525,18177.381899999997
313526,377.0234
313527,339.5547999999996
313528,35325.463799999976
313529,54618.03640000001
313530,2141.6231999999977
313531,9301.673500000004
313532,19938.413199999995
313533,23438.731700000008
313534,3680.121400000004
313535,5426.2077000000045
313536,56854.016799999976
313537,4136.7205
313538,16482.446099999997
313539,18881.5595
313540,3884.836100000001
313541,68688.89159999999
313542,21744.04890000002
313543,3919.4594
313544,71109.34339999998
313545,26851.35830000003
313546,2571.578
313547,2634.588399999999
313548,30059.640800000016
313549,21923.921199999997
313550,19549.65850000001
313551,2562.6503000000007
313552,8967.572800000004
313553,7158.420400000005
313554,57041.214999999946
313555,5371.836199999996
313556,5257.005699999996
313557,13316.844699999992
313558,16911.254799999984
313559,2491.507
313560,10915.499000000013
313561,4626.4651
313562,63541.68230000005
313563,7622.686899999997
313564,15131.399699999993
313565,9653.093899999996
313566,78.0953
313567,34155.30819999999
313568,6215.356700000005
313569,4370.218200000002
313570,7274.3391
313571,3303.6751999999974
313572,7824.322600000005
313573,1099.4004
313574,21944.280299999973
313575,122.6946
313576,17619.537700000026
313577,13.4066
313578,49372.61669999999
313579,2936.5240999999987
313580,12820.627599999998
313581,20474.4795
313582,4234.627099999999
313583,531.1365000000003
313584,30819.526500000004
313585,5363.371
313586,2774.672499999999
313587,4760.4759
313588,6510.7299
313589,13105.001099999996
313590,321.99300000000017
313591,9980.4156
313592,249.7745
313593,34082.4392
313594,4754.040000000002
313595,4231.288399999999
313596,970.2253999999998
313597,96.72429999999996
313598,400.6345
313599,1504.3463000000002
313600,9491.958600000002
313601,72.41520000000001
313602,5044.133400000002
313603,39343.63790000003
313604,23810.676899999995
313605,53841.194700000015
313606,19111.29400000002
313607,7368.3892
313608,12512.314499999997
313609,30146.85110000001
313610,50546.46949999996
313611,31659.85470000001
313612,462.0731999999995
313613,33.54160000000004
313614,16232.448999999997
313615,7375.263500000005
313616,20029.274399999995
313617,13642.951900000016
313618,6607.929800000007
313619,9352.781799999992
313620,5112.248899999997
313621,6327.058999999999
313622,2534.701900000004
313623,17806.591200000013
313624,3116.409399999998
313625,19337.761599999983
313626,10249.364199999987
313627,36339.81860000002
313628,18447.6514
313629,15688.880299999992
313630,1841.5005999999992
313631,2954.7965000000013
313632,21679.46580000002
313633,2420.6395999999995
313634,992.9672000000002
313635,22994.259099999992
313636,4653.225100000001
313637,1898.245399999998
313638,6317.734499999999
313639,7771.644899999997
313640,1739.4812000000002
313641,5754.6181
313642,63072.73590000006
313643,384.3982000000003
313644,10753.834500000004
313645,1352.5975999999996
313646,3993.788899999998
313647,21149.326400000005
313648,3473.0507999999977
313649,1582.5077
313650,19607.859200000003
313651,5377.617400000004
313652,31361.13030000003
313653,24128.02450000001
313654,19112.756799999977
313655,24585.951500000014
313656,32366.54099999997
313657,26024.429900000006
313658,30434.77899999997
313659,7841.5953
313660,5258.670399999997
313661,33077.8534
313662,19229.842199999985
313663,4238.4516
313664,3943.195900000004
313665,146.34980000000004
313666,10491.023799999995
313667,6812.824799999997
313668,364.9568
313669,4388.898099999999
313670,50000.62210000003
313671,328.9473
313672,15402.214900000006
313673,4047.553900000003
313674,7868.465199999995
313675,2106.1856
313676,9861.141499999992
313677,8872.867499999998
313678,1903.7169999999985
313679,7556.269999999999
313680,9389.566399999996
313681,10863.8842
313682,1883.109899999999
313683,14856.459499999992
313684,5708.6202
313685,23.86520000000001
313686,11205.449099999994
313687,16684.45489999999
313688,2594.2738000000004
313689,21592.5307
313690,27375.301899999995
313691,623.2246
313692,5886.556800000003
313693,21108.15590000001
313694,35634.175099999986
313695,62.434400000000025
313696,4767.346699999994
313697,6875.904200000006
313698,19508.6013
313699,14683.3241
313700,3388.5798999999997
313701,924.7403
313702,38739.42499999996
313703,10311.5956
313704,1734.4164999999994
313705,2255.8804999999984
313706,28368.768800000005
313707,11744.596899999997
313708,17494.75420000001
313709,11099.455399999992
313710,3995.9451999999983
313711,6682.415700000005
313712,5195.4972
313713,7256.906400000002
313714,4429.769599999999
313715,8721.095900000002
313716,4322.266399999999
313717,3904.558200000003
313718,4780.921399999999
313719,3150.7862000000005
313720,5110.255000000003
313721,30701.35600000001
313722,49823.56340000004
313723,37.89639999999999
313724,13859.62679999999
313725,10601.012400000003
313726,37271.95020000005
313727,21670.51899999999
313728,2012.2227
313729,14325.4995
313730,31534.1894
313731,4453.1558
313732,24110.07010000001
313733,3058.691199999999
313734,10138.7959
313735,23.181200000000004
313736,258.8846
313737,8871.190100000005
313738,57.075600000000016
313739,15963.8927
313740,20.760200000000005
313741,363.7996
313742,42.47529999999999
313743,6957.581399999999
313744,25299.655700000003
313745,21823.75410000001
313746,5816.6356000000005
313747,19923.156000000006
313748,30112.741900000008
313749,5312.788400000006
313750,34488.783099999986
313751,12770.404999999995
313752,66767.17459999994
313753,67.57090000000005
313754,2111.773100000002
313755,5853.598500000004
313756,45336.0897
313757,13083.374099999995
313758,3940.154200000003
313759,5463.280199999997
313760,856.0117000000008
313761,36.319299999999984
313762,7605.202899999996
313763,387.445
313764,6287.2791000000025
313765,5357.485999999999
313766,13590.271599999996
313767,42674.00669999993
313768,1016.3982
313769,1035.6309
313770,581.5196000000001
313771,1939.6279000000009
313772,36672.61160000001
313773,11778.787899999996
313774,4359.953699999999
